codigo,titulo,modalidade,nome
41832,SAP FI TRM,,Julia Moraes
41260,SAP FI TRM,,Sra. Maria Clara da Paz
21855,SAP FI TRM,,Apollo Albuquerque
20346,SAP FI TRM,,Ravy Pimenta
18695,SAP FI TRM,,Sr. Yan Farias
17723,SAP FI TRM,,Cecília Pastor
15408,SAP FI TRM,,Thales Rocha
14452,SAP FI TRM,,Ágatha da Mota
14343,SAP FI TRM,,Matteo Viana
12303,SAP FI TRM,,Sr. Yago Sales
11823,SAP FI TRM,,Isadora Rezende
11035,SAP FI TRM,,Dra. Ana Lívia Mendonça
10882,SAP FI TRM,,Henrique Duarte
3586,SAP FI TRM,,Maya Castro
3179,SAP FI TRM,,Sr. João Farias
2269,SAP FI TRM,,Srta. Manuella Camargo
950,SAP FI TRM,,Gabrielly Barbosa
42688,Consultor C# Sr,,Emilly Fogaça
42687,Consultor C# Sr,,Sr. Matteo Câmara
42677,Consultor C# Sr,,Dr. Benjamin Gonçalves
37022,Consultor C# Sr,,Vicente Sousa
36077,Consultor C# Sr,,Dr. Alexandre Vargas
28154,Consultor C# Sr,,Srta. Agatha Abreu
10646,Consultor C# Sr,,Murilo Cirino
42710,Engenheiro de Produção - 246/2023,,Dr. Léo Fogaça
42689,Engenheiro de Produção - 246/2023,,Rodrigo Cardoso
42682,Engenheiro de Produção - 246/2023,,Benício da Luz
42680,Engenheiro de Produção - 246/2023,,Dr. Benício Araújo
42711,Consultor de Logística - 247/2023,,Sr. João Gabriel da Cruz
42709,Consultor de Logística - 247/2023,,Dr. Raul Aragão
42707,Consultor de Logística - 247/2023,,Dr. Davi Lima
42706,Consultor de Logística - 247/2023,,Gabriel Brito
42702,Consultor de Logística - 247/2023,,Dra. Alícia Novais
42701,Consultor de Logística - 247/2023,,Anthony Rezende
42700,Consultor de Logística - 247/2023,,Srta. Luna Duarte
42695,Consultor de Logística - 247/2023,,Leonardo Leão
42694,Consultor de Logística - 247/2023,,Vinícius Monteiro
42693,Analista de Network - 248/2023,,Levi Viana
42635,Analista de Network - 248/2023,,Hadassa Moreira
42602,Analista de Network - 248/2023,,Heitor Oliveira
42473,Analista de Network - 248/2023,,Srta. Maria Liz Silveira
42466,Analista de Network - 248/2023,,Sra. Milena Ribeiro
28132,Analista de Network - 248/2023,,Eloah Gonçalves
41096,SAP CO - Pontual,,Daniela Vargas
12303,SAP CO - Pontual,,Sr. Yago Sales
42708,SAP Cortex Data Architects,,Caleb Guerra
42783,SAP Test Lead 446,,Pietra Fogaça
42783,SAP Test Lead 447,PJ,Pietra Fogaça
42865,SAP Consultant MDG 457,,Kaique Andrade
43227,SAP FI Sr 477,,Daniela Peixoto
42781,SAP FI Sr 477,,Danilo Leão
41309,SAP FI Sr 477,,Diego Ferreira
29301,SAP FI Sr 477,,Benjamin Borges
13600,SAP FI Sr 477,,Vinicius Barros
42455,SAP MM Sr 479,,Alexia da Cunha
23726,SAP MM Sr 479,,Sra. Gabriela Cassiano
12797,Consultor SAP FI Sr 480,,Srta. Alice Jesus
31296,Consultor Solucoes ERP V - SAP TM 481,,Lara Martins
42169,Consultor Soluções - SAP MM IS RETAIL SR 484,,Sr. Vinicius Sales
13985,Consultor SAP QM Sr 487,,Pedro Henrique Mendonça
13296,Consultor SAP QM Sr 487,,Dra. Isadora da Costa
43464,SAP TDF Consultant 488,,Dra. Maria Helena Ramos
23949,SAP TDF Pleno 489,,Renan Dias
42716,SAP ABAP Sr 492,,Mariah da Mota
29315,SAP ABAP Sr 492,,Sr. Francisco Pacheco
24160,SAP ABAP Sr 492,,Larissa Sá
2165,SAP ABAP Sr 492,,Sra. Agatha Lima
932,SAP ABAP Sr 492,,Isis Novaes
42791,Consultor SAP ABAP Pleno 493,,Dra. Ester Martins
42754,Consultor SAP ABAP Pleno 493,,Dra. Mariah Campos
28431,Consultor SAP ABAP Pleno 493,,Sra. Ana Clara Azevedo
2165,Consultor SAP ABAP Pleno 493,,Sra. Agatha Lima
42827,Arquiteto de Soluções SAP 494,,Júlia Aragão
131,SAP Ariba Procurement 496,,Dr. Liam Costa
131,SAP Ariba 498,,Dr. Liam Costa
14577,Consultor SAP PP 502,,Maria Júlia Fonseca
42958,Analista de Suporte Junior,,Sr. Rodrigo Martins
42950,Analista de Suporte Junior,,Heloísa Farias
42945,Analista de Suporte Junior,,Dra. Maria Isis Montenegro
42942,Analista de Suporte Junior,,Breno Montenegro
42939,Analista de Suporte Junior,,Lara Brito
42795,Analista de Suporte Junior,,Dante Castro
42789,Analista de Suporte Junior,,Benicio Mendonça
42756,Analista de Suporte Junior,,Lara Siqueira
42745,Analista de Suporte Junior,,Sr. Yago da Cunha
42742,Analista de Suporte Junior,,Dr. Mathias Fonseca
42740,Analista de Suporte Junior,,Maria Sophia Pinto
42739,Analista de Suporte Junior,,Luiz Felipe Câmara
42735,Analista de Suporte Junior,,Benício Cassiano
42733,Analista de Suporte Junior,,Sr. Gael Campos
42732,Analista de Suporte Junior,,Sr. Liam Caldeira
42730,Analista de Suporte Junior,,Dra. Clara Pereira
42729,Analista de Suporte Junior,,Sr. Dante Aragão
42727,Analista de Suporte Junior,,Dra. Mariah Silveira
42726,Analista de Suporte Junior,,Luiz Fernando Correia
42725,Analista de Suporte Junior,,Ana Júlia Ribeiro
42719,Analista de Suporte Junior,,Dr. Daniel Brito
42717,Analista de Suporte Junior,,Srta. Aurora Siqueira
41489,Analista de Suporte Junior,,Srta. Natália Novaes
39227,Analista de Suporte Junior,,Maria Vitória Ribeiro
37417,Analista de Suporte Junior,,Srta. Luísa Silveira
43329,Gerente e/ou Especialista de Governança de TI,,Srta. Beatriz Vasconcelos
43284,Gerente e/ou Especialista de Governança de TI,,Luísa Teixeira
43099,Gerente e/ou Especialista de Governança de TI,,Srta. Maria Alice Alves
43074,Gerente e/ou Especialista de Governança de TI,,Dr. Davi Miguel Casa Grande
43072,Gerente e/ou Especialista de Governança de TI,,Sr. João Pedro Siqueira
43071,Gerente e/ou Especialista de Governança de TI,,Sr. Arthur Leão
43064,Gerente e/ou Especialista de Governança de TI,,Rodrigo Nascimento
43062,Gerente e/ou Especialista de Governança de TI,,Théo Camargo
43061,Gerente e/ou Especialista de Governança de TI,,Sra. Isabelly Aragão
43060,Gerente e/ou Especialista de Governança de TI,,Sr. Theodoro da Cunha
43059,Gerente e/ou Especialista de Governança de TI,,Dr. Davi Luiz Rios
43036,Gerente e/ou Especialista de Governança de TI,,Maria Aragão
43015,Gerente e/ou Especialista de Governança de TI,,Sra. Laís Sampaio
43014,Gerente e/ou Especialista de Governança de TI,,Sra. Ísis Brito
43013,Gerente e/ou Especialista de Governança de TI,,Dra. Emanuella Vasconcelos
43005,Gerente e/ou Especialista de Governança de TI,,Sra. Eloah Ribeiro
43004,Gerente e/ou Especialista de Governança de TI,,Sra. Ana Clara Farias
43003,Gerente e/ou Especialista de Governança de TI,,Sr. Davi Lucca Leão
42996,Gerente e/ou Especialista de Governança de TI,,Ester Sousa
42931,Gerente e/ou Especialista de Governança de TI,,Ana Beatriz Moraes
42790,Gerente e/ou Especialista de Governança de TI,,Ana Lívia das Neves
42787,Gerente e/ou Especialista de Governança de TI,,Maysa Rodrigues
42786,Gerente e/ou Especialista de Governança de TI,,Esther Rezende
42755,Gerente e/ou Especialista de Governança de TI,,Emanuel Souza
42753,Gerente e/ou Especialista de Governança de TI,,Pietra Montenegro
28747,Desenvolvedor SAP CAP/Fiori Sênior - 705,,Srta. Fernanda Moraes
16256,Desenvolvedor SAP CAP/Fiori Sênior - 705,,Daniel Alves
42930,Desenvolvedor Oracle PLSQL Sênior - 703,,Ravi Lucca Moreira
40586,Desenvolvedor Oracle PLSQL Sênior - 703,,Sr. Cauã Pimenta
40460,Desenvolvedor Oracle PLSQL Sênior - 703,,Dra. Daniela Pires
37635,Desenvolvedor Oracle PLSQL Sênior - 703,,Zoe Almeida
36210,Desenvolvedor Oracle PLSQL Sênior - 703,,Maria Clara Costa
27773,Desenvolvedor Oracle PLSQL Sênior - 703,,Heloisa Teixeira
24392,Desenvolvedor Oracle PLSQL Sênior - 703,,Hadassa Freitas
23625,Desenvolvedor Oracle PLSQL Sênior - 703,,Heloísa Camargo
20134,Desenvolvedor Oracle PLSQL Sênior - 703,,Bárbara da Conceição
20093,Desenvolvedor Oracle PLSQL Sênior - 703,,João Guilherme Pastor
8974,Desenvolvedor Oracle PLSQL Sênior - 703,,Ana Laura Araújo
42605,Java Dev Front End Sênior - 4029335,PJ,Dra. Emanuella Jesus
42830,Consultor Oracle sênior PAC/WIP/BOM 709,,Srta. Mariana Mendonça
42785,Consultor Oracle sênior PAC/WIP/BOM 709,,João Miguel Campos
42761,Consultor Oracle sênior PAC/WIP/BOM 709,,Dr. Rodrigo Aragão
41769,Consultor Oracle sênior PAC/WIP/BOM 709,,Sr. Davi Miguel Teixeira
20012,Consultor Oracle sênior PAC/WIP/BOM 709,,Olivia da Mata
9300,Consultor Oracle sênior PAC/WIP/BOM 709,,Elisa Lima
8974,Consultor Oracle sênior PAC/WIP/BOM 709,,Ana Laura Araújo
6821,Consultor Oracle sênior PAC/WIP/BOM 709,,Sra. Valentina Campos
42737,SAP ABAP - 13719172,,Liz Dias
26663,SAP SD - 13719161,PJ,Dr. Dom Carvalho
5033,SAP SD - 13728701,,Sr. Dom Lopes
19474,5001686 - Consultor Datapower - Bradesco,,Dr. Enzo Gabriel Rios
41370,4998936 - Consultor SAP PP - Reckitt,,Sra. Bella Machado
43270,Product Owner - Success Factors Payroll - 00211813,,Dr. Bruno Mendonça
42440,Product Owner - Success Factors Payroll - 00211813,,Dra. Maria Luiza Cassiano
41933,Product Owner - Success Factors Payroll - 00211813,,Clara Nascimento
40657,Product Owner - Success Factors Payroll - 00211813,,Lucas Nascimento
38896,Product Owner - Success Factors Payroll - 00211813,,Luigi Pires
38289,Product Owner - Success Factors Payroll - 00211813,,Beatriz Sousa
33772,Product Owner - Success Factors Payroll - 00211813,,Thomas Sousa
29368,Product Owner - Success Factors Payroll - 00211813,,Sra. Amanda Moura
17397,Product Owner - Success Factors Payroll - 00211813,,Gustavo Freitas
43137,Oracle Functional _L3 - PO/INV/RI - 00212643,,Dr. João Gabriel Pacheco
42912,Oracle Functional _L3 - PO/INV/RI - 00212643,,Pietro Gomes
42885,Oracle Functional _L3 - PO/INV/RI - 00212643,,Oliver Caldeira
42877,Oracle Functional _L3 - PO/INV/RI - 00212643,,Maria Flor da Rosa
42835,Oracle Functional _L3 - PO/INV/RI - 00212643,,João Pedro Fogaça
42834,Oracle Functional _L3 - PO/INV/RI - 00212643,,Théo Cavalcante
42833,Oracle Functional _L3 - PO/INV/RI - 00212643,,Natália Novaes
37627,Oracle Functional _L3 - PO/INV/RI - 00212643,,Valentina da Paz
32336,Oracle Functional _L3 - PO/INV/RI - 00212643,,Augusto Correia
28441,Oracle Functional _L3 - PO/INV/RI - 00212643,,Pedro da Luz
28434,Oracle Functional _L3 - PO/INV/RI - 00212643,,Dr. Theo Ramos
9262,Oracle Functional _L3 - PO/INV/RI - 00212643,,Heloísa Cavalcante
41752,Oracle Functional _L3 - AP/Cash/FA/GL - 00212646,,Srta. Maria Julia Brito
20093,Oracle Functional _L3 - AP/Cash/FA/GL - 00212646,,João Guilherme Pastor
20022,Oracle Functional _L3 - AP/Cash/FA/GL - 00212646,,Sra. Ana Sophia Guerra
42838,Oracle Functional _L3 - AP/Cash/FA/GL - 00212646,,João Pedro Viana
42793,Oracle Functional _L3 - AP/Cash/FA/GL - 00212646,,Alana Freitas
43028,Oracle Functional _L3 - AR/OM - 00212649,,Sra. Maria Lima
42979,Oracle Functional _L3 - AR/OM - 00212649,,Maria Alice Farias
42797,Oracle Functional _L3 - AR/OM - 00212649,,Leandro Casa Grande
42482,Oracle Functional _L3 - AR/OM - 00212649,,Sophie Siqueira
28539,Oracle Functional _L3 - AR/OM - 00212649,,Sr. Asafe Mendonça
28079,Oracle Functional _L3 - AR/OM - 00212649,,Laís Moura
36925,Oracle Functional _L3 - MRP/BOM/WIP/WMS - 00212648,,Maitê Borges
29972,Oracle Functional _L3 - MRP/BOM/WIP/WMS - 00212648,,Ísis Fogaça
42930,Oracle Functional _L3 - QA - 00212650,,Ravi Lucca Moreira
42784,Oracle Functional _L3 - QA - 00212650,,Isadora Aragão
42763,Oracle Functional _L3 - QA - 00212650,,Allana Rezende
42762,Oracle Functional _L3 - QA - 00212650,,Alana Peixoto
37006,Oracle Functional _L3 - QA - 00212650,,Diogo Gomes
36714,Oracle Functional _L3 - QA - 00212650,,Sr. João Gabriel Cavalcanti
36712,Oracle Functional _L3 - QA - 00212650,,Alice da Cunha
33662,Oracle Functional _L3 - QA - 00212650,,Ísis Aragão
20012,Oracle Functional _L3 - QA - 00212650,,Olivia da Mata
43138,Oracle Functional _L3 - HR - 00212651,,Dra. Ayla Guerra
29269,Oracle Functional _L3 - HR - 00212651,,Marcos Vinicius Freitas
23192,Oracle Functional _L3 - HR - 00212651,,Sr. Kaique Sá
19991,Oracle Functional _L3 - HR - 00212651,,Sr. Danilo Novaes
9211,Oracle Functional _L3 - HR - 00212651,,Dr. Bento Montenegro
42772,Consultor SAP SD - 710,,Maria Isis Santos
34162,Consultor SAP SD - 710,,Dr. Luiz Otávio Viana
32567,Consultor SAP SD - 710,,Camila Rocha
27364,Consultor SAP SD - 710,,Maria Cecília da Cruz
17608,Consultor SAP SD - 710,,Vinicius Rios
16883,Consultor SAP SD - 710,,Srta. Ana Luiza Pastor
12450,Consultor SAP SD - 710,,Manuella Cunha
3005,Consultor SAP SD - 710,,João Gabriel Vieira
2459,Consultor SAP SD - 710,,Sr. Vitor Hugo Lima
42863,SAP Consultant_DATA MIGRATION - 00210984,,Ravi Lucca Cassiano
42857,SAP Consultant_DATA MIGRATION - 00210984,,Caroline Andrade
38959,SAP Consultant_DATA MIGRATION - 00210984,,Juan Cassiano
38958,SAP Consultant_DATA MIGRATION - 00210984,,Dra. Maysa Pimenta
26200,SAP Consultant_DATA MIGRATION - 00210984,,Lorena Cirino
42831,SAP Consultant_L3 - CONSULTOR FI SR AA - 00213392,,Júlia Marques
42772,SAP Consultant_L3 - CONSULTOR FI SR AA - 00213392,,Maria Isis Santos
24864,SAP Consultant_L3 - CONSULTOR FI SR AA - 00213392,,Enzo Gabriel Ramos
15558,SAP Consultant_L3 - CONSULTOR FI SR AA - 00213392,,Arthur Gabriel Cassiano
12918,SAP Consultant_L3 - CONSULTOR FI SR AA - 00213392,,Ian Borges
42779,Analista de Network Pleno -,,Maria Eduarda Montenegro
42769,Analista de Network Pleno -,,Liam Marques
42768,Analista de Network Pleno -,,Matteo Fonseca
42767,Analista de Network Pleno -,,Levi Cardoso
42473,Analista de Network Pleno -,,Srta. Maria Liz Silveira
44203,DESENVOLVEDOR ENGENHEIRO PL - 714,,Lavínia Vargas
22093,DESENVOLVEDOR ENGENHEIRO PL - 714,,Dr. Thiago da Rocha
16525,DESENVOLVEDOR ENGENHEIRO PL - 714,,Léo Moura
12335,SAP FI - 13726912,,Dra. Ayla Almeida
22093,DESENVOLVEDOR ENGENHEIRO SR - 715,,Dr. Thiago da Rocha
2061,DESENVOLVEDOR ENGENHEIRO SR - 715,,Erick Rocha
42952,DESENVOLVEDOR FULLSTACK PL - 716,,Srta. Maya Ramos
42919,DESENVOLVEDOR FULLSTACK PL - 716,,Luan da Paz
42842,DESENVOLVEDOR FULLSTACK PL - 716,,Eloah Pastor
42796,DESENVOLVEDOR FULLSTACK PL - 716,,Josué Marques
42780,DESENVOLVEDOR FULLSTACK PL - 716,,Olivia Pires
40696,DESENVOLVEDOR FULLSTACK PL - 716,,Laura da Costa
23119,DESENVOLVEDOR FULLSTACK PL - 716,,Alana Cavalcante
12684,DESENVOLVEDOR FULLSTACK PL - 716,,Ryan Peixoto
42846,CONSULTOR Cloud DevOps Pl - 717,,Rael Vieira
42843,CONSULTOR Cloud DevOps Pl - 717,,Srta. Allana Rezende
42829,CONSULTOR Cloud DevOps Pl - 717,,Diego Costa
40694,CONSULTOR Cloud DevOps Pl - 717,,Luiza Ribeiro
37454,CONSULTOR Cloud DevOps Pl - 717,,Dra. Valentina Alves
25407,CONSULTOR Cloud DevOps Pl - 717,,Júlia Alves
1662,CONSULTOR Cloud DevOps Pl - 717,,Srta. Ana Carolina Lima
43536,Analista de Operações / Credito Imobiliário - 13727145,,Calebe da Conceição
43417,Analista de Operações / Credito Imobiliário - 13727145,,Sra. Larissa Barros
43366,Analista de Operações / Credito Imobiliário - 13727145,,Bárbara Siqueira
43316,Analista de Operações / Credito Imobiliário - 13727145,,Diogo Moraes
43290,Analista de Operações / Credito Imobiliário - 13727145,,Dr. Gabriel Sales
43207,Analista de Operações / Credito Imobiliário - 13727145,,Sra. Aurora da Mata
43205,Analista de Operações / Credito Imobiliário - 13727145,,Vinícius Almeida
43136,Analista de Operações / Credito Imobiliário - 13727145,,Alexia Sampaio
43078,Analista de Operações / Credito Imobiliário - 13727145,,Sr. Paulo Borges
42940,Analista de Operações / Credito Imobiliário - 13727145,,Bella Brito
42916,Analista de Operações / Credito Imobiliário - 13727145,,Lorenzo Cunha
42864,Analista de Operações / Credito Imobiliário - 13727145,,Dra. Manuela da Conceição
42844,Analista de Operações / Credito Imobiliário - 13727145,,Sr. Erick Melo
42828,Analista de Operações / Credito Imobiliário - 13727145,,Maria Luísa Teixeira
42825,Analista de Operações / Credito Imobiliário - 13727145,,Cecilia Mendonça
42824,Analista de Operações / Credito Imobiliário - 13727145,,Carlos Eduardo Sales
42823,Analista de Operações / Credito Imobiliário - 13727145,,André Rocha
42822,Analista de Operações / Credito Imobiliário - 13727145,,Theo Montenegro
42820,Analista de Operações / Credito Imobiliário - 13727145,,Ana Lívia Novaes
42819,Analista de Operações / Credito Imobiliário - 13727145,,Felipe Montenegro
42818,Analista de Operações / Credito Imobiliário - 13727145,,Esther Almeida
42803,Analista de Operações / Credito Imobiliário - 13727145,,Isabel Guerra
42802,Analista de Operações / Credito Imobiliário - 13727145,,Otto Borges
42013,Analista de Operações / Credito Imobiliário - 13727145,,Nathan da Cruz
27958,Analista de Operações / Credito Imobiliário - 13727145,,Maria Fernanda da Mata
35012,Application Consultant - SAP eWM Consultant Sr - 00211919,,Lavínia Nascimento
32464,Application Consultant - SAP eWM Consultant Sr - 00211919,,Natália Rios
44,Application Consultant - SAP eWM Consultant Sr - 00211919,,Nicolas Vieira
42821,Consultor Mulesoft,,Ana Carolina Silva
42816,Consultor Mulesoft,,Sra. Julia Souza
42815,Consultor Mulesoft,,Alexandre Rocha
42804,Consultor Mulesoft,,Raquel da Mata
14101,Consultor Mulesoft,,Leandro Abreu
25836,Líder Técnico WEB - 275/2023,,Ana Sophia Cavalcante
2061,Líder Técnico WEB - 275/2023,,Erick Rocha
1831,Líder Técnico WEB - 275/2023,,Isabelly Brito
43301,Analista Controladoria / Planejamento Financeiro Senior,,Dra. Ana Julia Cirino
43300,Analista Controladoria / Planejamento Financeiro Senior,,Sra. Helena da Luz
43299,Analista Controladoria / Planejamento Financeiro Senior,,Dra. Alexia da Conceição
43298,Analista Controladoria / Planejamento Financeiro Senior,,Dra. Isadora Pinto
43297,Analista Controladoria / Planejamento Financeiro Senior,,Rafael Sousa
43296,Analista Controladoria / Planejamento Financeiro Senior,,Sr. Pedro Cunha
43291,Analista Controladoria / Planejamento Financeiro Senior,,Sra. Jade Rezende
43287,Analista Controladoria / Planejamento Financeiro Senior,,Sra. Eduarda Nascimento
43286,Analista Controladoria / Planejamento Financeiro Senior,,Dr. Enrico da Rocha
42817,Analista Controladoria / Planejamento Financeiro Senior,,Valentim Leão
42814,Analista Controladoria / Planejamento Financeiro Senior,,Theo Teixeira
42813,Analista Controladoria / Planejamento Financeiro Senior,,Mateus Silveira
42812,Analista Controladoria / Planejamento Financeiro Senior,,Maitê da Luz
42811,Analista Controladoria / Planejamento Financeiro Senior,,Ana Júlia Silveira
42810,Analista Controladoria / Planejamento Financeiro Senior,,Dr. Enzo Gabriel Ferreira
42809,Analista Controladoria / Planejamento Financeiro Senior,,Sr. Vicente Lima
42808,Analista Controladoria / Planejamento Financeiro Senior,,Otávio Duarte
42807,Analista Controladoria / Planejamento Financeiro Senior,,Fernando Moreira
42806,Analista Controladoria / Planejamento Financeiro Senior,,Maria Luísa Guerra
42805,Analista Controladoria / Planejamento Financeiro Senior,,Yuri Brito
42801,Analista Controladoria / Planejamento Financeiro Senior,,Maria Flor Lopes
42799,Analista Controladoria / Planejamento Financeiro Senior,,Mariah Fonseca
42720,Analista Controladoria / Planejamento Financeiro Senior,,Srta. Maria Fernanda da Mata
40393,Analista Controladoria / Planejamento Financeiro Senior,,Sra. Lavínia da Conceição
33719,Analista Controladoria / Planejamento Financeiro Senior,,Mathias Sá
43557,Analista de Operações / PTP - 13727150,,Mirella Ribeiro
43521,Analista de Operações / PTP - 13727150,,Maria Isis Alves
43445,Analista de Operações / PTP - 13727150,,Cauê da Rocha
43373,Analista de Operações / PTP - 13727150,,Dr. Fernando Monteiro
43105,Analista de Operações / PTP - 13727150,,Sr. João Pedro Moura
43104,Analista de Operações / PTP - 13727150,,Mariane Montenegro
43103,Analista de Operações / PTP - 13727150,,Dra. Ágatha Caldeira
43102,Analista de Operações / PTP - 13727150,,Carlos Eduardo Freitas
43039,Analista de Operações / PTP - 13727150,,Dra. Larissa Vieira
42306,Analista de Operações / PTP - 13727150,,Anna Liz Casa Grande
39566,Analista de Operações / PTP - 13727150,,Sr. Matteo Monteiro
38648,Analista de Operações / PTP - 13727150,,Sr. Davi Luiz Mendes
42448,Analista de Sistemas Gestão de acessos,,Ryan Mendes
42306,Analista de Sistemas Gestão de acessos,,Anna Liz Casa Grande
42301,Analista de Sistemas Gestão de acessos,,Sr. Thales Porto
42296,Analista de Sistemas Gestão de acessos,,Otto Pereira
42290,Analista de Sistemas Gestão de acessos,,Srta. Eloah Novaes
42242,Analista de Sistemas Gestão de acessos,,Cauê da Rosa
37417,Analista de Sistemas Gestão de acessos,,Srta. Luísa Silveira
36008,Analista de Sistemas Gestão de acessos,,Sra. Ana Laura Lima
41309,Consultor SAP FI (Inglês Fluente) - 718,,Diego Ferreira
29301,Consultor SAP FI (Inglês Fluente) - 718,,Benjamin Borges
15558,Consultor SAP FI (Inglês Fluente) - 718,,Arthur Gabriel Cassiano
41020,Analista de Operações /Analista de Fabrica - 13743124,,Dr. Diego Rodrigues
32567,SAP Consultant_L3 - SAP SD Senior - 00213181,,Camila Rocha
30361,SAP Consultant_L3 - SAP SD Senior - 00213181,,Catarina Barbosa
12450,SAP Consultant_L3 - SAP SD Senior - 00213181,,Manuella Cunha
36594,SAP MM,,Davi Luiz Vieira
24290,SAP MM,,Beatriz Jesus
23726,SAP MM,,Sra. Gabriela Cassiano
45329,SAP HR,,Heloísa Guerra
14970,SAP HR,,Bernardo Araújo
11465,Consultor ABAP Sênior HCM,,Dr. Diego Lopes
932,Consultor ABAP Sênior HCM,,Isis Novaes
43092,Analista Linux- 269/2023,,Sra. Hellena Montenegro
43018,Analista Linux- 269/2023,,Breno Nogueira
42950,Analista Linux- 269/2023,,Heloísa Farias
42944,Analista Linux- 269/2023,,Sr. Henry Vasconcelos
42937,Analista Linux- 269/2023,,Beatriz da Costa
42929,Analista Linux- 269/2023,,Sophie Novaes
42928,Analista Linux- 269/2023,,Olívia Lima
42927,Analista Linux- 269/2023,,Ana Júlia Pacheco
42915,Analista Linux- 269/2023,,Asafe Monteiro
42914,Analista Linux- 269/2023,,Matheus Lopes
42913,Analista Linux- 269/2023,,Maria Eduarda da Cruz
42862,Analista Linux- 269/2023,,Emanuelly Lopes
42861,Analista Linux- 269/2023,,Isabela Gonçalves
42860,Analista Linux- 269/2023,,Emanuella Sampaio
42856,Analista Linux- 269/2023,,Isadora Oliveira
42855,Analista Linux- 269/2023,,Rafael Teixeira
42854,Analista Linux- 269/2023,,Luiz Felipe Cavalcante
42853,Analista Linux- 269/2023,,Dr. Lucas Gabriel Garcia
42852,Analista Linux- 269/2023,,Bárbara das Neves
42851,Analista Linux- 269/2023,,Diego Cirino
42847,Analista Linux- 269/2023,,Leandro Freitas
42627,Analista Linux- 269/2023,,Dra. Vitória Abreu
41497,Analista Linux- 269/2023,,Clarice Mendes
41492,Analista Linux- 269/2023,,Sra. Olívia Dias
38742,Analista Linux- 269/2023,,Sr. Paulo Santos
27044,SAP FI AP/AR/AA/TR - SV-69 - 208/2023,,Sr. Levi da Paz
23307,SAP FI AP/AR/AA/TR - SV-69 - 208/2023,,Bruno Gonçalves
20346,SAP FI AP/AR/AA/TR - SV-69 - 208/2023,,Ravy Pimenta
15558,SAP FI AP/AR/AA/TR - SV-69 - 208/2023,,Arthur Gabriel Cassiano
14421,SAP FI AP/AR/AA/TR - SV-69 - 208/2023,,Milena Garcia
42997,Especialista SAP CO - SV-71 - 281/2023,,Allana Casa Grande
41096,Especialista SAP CO - SV-71 - 281/2023,,Daniela Vargas
14813,Especialista SAP CO - SV-71 - 281/2023,,Mateus Montenegro
5169,Especialista SAP CO - SV-71 - 281/2023,,Dra. Stephany Rezende
1852,Especialista SAP CO - SV-71 - 281/2023,,Luiz Otávio Monteiro
42865,Líder de Migração - SV-72 - 283/2023,,Kaique Andrade
42863,Líder de Migração - SV-72 - 283/2023,,Ravi Lucca Cassiano
42857,Líder de Migração - SV-72 - 283/2023,,Caroline Andrade
30217,Líder de Migração - SV-72 - 283/2023,,Lucas Gabriel Ribeiro
25672,Líder de Migração - SV-72 - 283/2023,,André Sales
21961,Líder de Migração - SV-72 - 283/2023,,Sra. Maria Laura Santos
20835,Líder de Migração - SV-72 - 283/2023,,Sr. Juan da Conceição
12452,Líder de Migração - SV-72 - 283/2023,,Dra. Mariah Vieira
2287,Líder de Migração - SV-72 - 283/2023,,Clarice Albuquerque
42907,GP SAP - SV-68 - 285/2023,,João Pedro Guerra
42783,GP SAP - SV-68 - 285/2023,,Pietra Fogaça
29191,GP SAP - SV-68 - 285/2023,,Yuri Aparecida
23277,GP SAP - SV-68 - 285/2023,,Srta. Isadora Pimenta
21240,GP SAP - SV-68 - 285/2023,,Isis Vieira
18303,GP SAP - SV-68 - 285/2023,,André Rocha
42452,SAP MM - SV-74 - 292/2023,,Dr. Anthony Aparecida
42169,SAP MM - SV-74 - 292/2023,,Sr. Vinicius Sales
26209,SAP MM - SV-74 - 292/2023,,Larissa Rezende
24290,SAP MM - SV-74 - 292/2023,,Beatriz Jesus
23726,SAP MM - SV-74 - 292/2023,,Sra. Gabriela Cassiano
16973,SAP MM - SV-74 - 292/2023,,Amanda Barbosa
13980,SAP MM - SV-74 - 292/2023,,Sr. Luiz Henrique Teixeira
13723,SAP MM - SV-74 - 292/2023,,Luiz Gustavo Santos
13577,SAP MM - SV-74 - 292/2023,,Lívia Fernandes
11466,SAP MM - SV-74 - 292/2023,,Stella Martins
11007,SAP MM - SV-74 - 292/2023,,Sr. Antony Nogueira
2602,SAP MM - SV-74 - 292/2023,,Dr. Anthony Aparecida
42899,Analista de testes/QA - 293/2023,PJ,André Silveira
42850,Analista de testes/QA - 293/2023,PJ,Dr. Kaique Campos
42849,Analista de testes/QA - 293/2023,PJ,Sra. Camila da Rocha
42845,Analista de testes/QA - 293/2023,PJ,Matteo Peixoto
30881,Analista de testes/QA - 293/2023,PJ,Stella Costa
29304,Analista de testes/QA - 293/2023,PJ,Srta. Manuella Silva
27474,Analista de testes/QA - 293/2023,PJ,Luigi Castro
23127,Analista de testes/QA - 293/2023,PJ,Sr. Rhavi das Neves
42897,Especialista APACHE,,Murilo das Neves
42896,Especialista APACHE,,Pietra Moreira
42894,Especialista APACHE,,Dra. Mariane Duarte
43058,Especialista de Redes - CF31870,,João Guilherme Machado
42923,Especialista de Redes - CF31870,,Kaique Barros
